Unnamed: 0,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price
5948,40.72479505,-73.9792296,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,85.0
5949,40.68282781,-73.94862117,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,85.0
5950,40.69163,-73.78447,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,85.0
5951,40.85300677,-73.93737774,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,85.0
5952,40.68364,-73.93956,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,85.0
5953,40.70584,-73.83413,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,85.0
5954,40.64768335,-73.95095006,Private room in bed and breakfast,Private room,1,1.0,1 bath,1.0,1.0,85.0
5955,40.76624642,-73.81962139,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,85.0
5956,40.75794,-73.82971,Private room in condo,Private room,2,1.0,1 private bath,1.0,0.0,85.0
5957,40.68074,-73.91969,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5958,40.69502,-73.91315,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5959,40.69003,-73.91253,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,85.0
5960,40.68736,-73.91445,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5961,40.6927574,-73.8580559,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,85.0
5962,40.74898,-73.98252,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5963,40.79629,-73.96353,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,85.0
5964,40.8666,-73.85532,Private room in townhouse,Private room,1,1.5,1.5 shared baths,1.0,1.0,85.0
5965,40.86839,-73.92015,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,85.0
5966,40.7984413,-73.9385309,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5967,40.68766281,-73.91774531,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,85.0
5968,40.64495,-73.97696,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,85.0
5969,40.78878,-73.9416,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,0.0,85.0
5970,40.68782,-73.87046,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,85.0
5971,40.76429089,-73.93982753,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5972,40.79057,-73.94164,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5973,40.82055,-73.95465,Private room in rental unit,Private room,2,1.0,1 bath,1.0,2.0,85.0
5974,40.87502217,-73.9100468,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,85.0
5975,40.8121895,-73.94389594,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,85.0
5976,40.65466,-73.96164,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,85.0
5977,40.81167172,-73.94215547,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5978,40.82352,-73.95245,Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,85.0
5979,40.67357,-73.91365,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5980,40.59787,-74.06296,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5981,40.86515,-73.90033,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,85.0
5982,40.61223027,-73.95986434,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,85.0
5983,40.61393544,-73.95986435,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,85.0
5984,40.78462926,-73.81606239,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5985,40.6948,-73.91417,Private room in townhouse,Private room,1,1.0,1 private bath,1.0,1.0,85.0
5986,40.7865259,-73.9738545,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,85.0
5987,40.84581064,-73.93588013,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5988,40.6721342,-73.8926364,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
5989,40.90153746,-73.86427851,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,3.0,85.0
5990,40.80283,-73.95741,Private room in rental unit,Private room,1,1.0,1 shared bath,2.0,1.0,85.0
5991,40.82281,-73.94082,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
5992,40.82012,-73.91599,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,85.0
5993,40.77229,-73.90969,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,0.0,85.0
5994,40.81767,-73.8899,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,85.0
5995,40.80409715,-73.96472243,Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,85.0
5996,40.8011,-73.95613,Private room in serviced apartment,Private room,2,1.0,1 shared bath,1.0,3.0,85.0
5997,40.68660066,-73.91938385,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,85.0
5998,40.81744,-73.94022,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,85.0
5999,40.80073,-73.95787,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,85.0
6000,40.60174699,-74.06697597,Private room in townhouse,Private room,2,1.0,1 bath,1.0,0.0,85.0
6001,40.62562484,-74.00280869,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,85.0
6002,40.70474,-73.75667,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,85.0
6003,40.72501,-73.97801,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,85.0
6004,40.64645587,-73.95533259,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,85.0
6005,40.76501,-73.91036,Private room in rental unit,Private room,1,1.0,1 shared bath,2.0,1.0,85.0
6006,40.73442,-73.98679,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,85.0
6007,40.79245377,-73.94074249,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,85.0
6008,40.73571,-73.89991,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
6009,40.71162614,-73.98950927,Private room in rental unit,Private room,1,1.0,1 bath,1.0,0.0,85.0
6010,40.7378,-73.89874,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,85.0
6011,40.67847,-73.79555,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,85.0
6012,40.82051,-73.94754,Private room in rental unit,Private room,2,1.0,1 bath,1.0,0.0,85.0
6013,40.77661,-73.91903,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,0.0,85.0
6014,40.78379,-73.84474,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,85.0
6015,40.60549,-73.99934,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,85.0
6016,40.79194791,-73.97288882,Private room in bed and breakfast,Private room,1,1.0,1 bath,1.0,1.0,85.0
6017,40.63133,-74.0912,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,85.0
6018,40.67115,-73.93545,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
6019,40.81808,-73.95352,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,0.0,85.0
6020,40.83152,-73.94823,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,85.0
6021,40.81433191,-73.94431804,Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,85.0
6022,40.80357,-73.95632,Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,85.0
6023,40.70165,-73.9097,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,85.0
6024,40.6595724,-73.8920285,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,85.0
6025,40.686871,-73.936646,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,0.0,85.0
6026,40.76505,-73.81761,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,85.0
6027,40.873,-73.84305,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
6028,40.79813796,-73.96620339,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,85.0
6029,40.67763126,-73.92253503,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,85.0
6030,40.75347,-73.87852,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,85.0
6031,40.66843,-73.82541,Private room in home,Private room,3,1.0,1 private bath,1.0,1.0,85.0
